time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,1.09929690895,2.71744086647,21.5481074371,0.362928022855,0.0764026120422,0.0,0.464243134741,3.83639610754,5.36034488458,0.198520446065,0.116461283634,0.0,459.1529452120416,456.23833034247247,457.99590550940263,457.8575731365804
3.3000000000000025,1.12555734251,2.95465787639,21.8707994268,0.374981720815,0.0833808155501,0.0,0.410473697852,4.0715726303,5.39491890464,0.205258095894,0.115986024034,0.0,467.77127210367775,467.74561870094976,466.4746256095748,467.0379366331139
3.3600000000000025,1.14871674345,3.20504148546,22.1925757626,0.387173536492,0.0900166891433,0.0,0.360955387743,4.27531472477,5.33039102105,0.198726571366,0.0967491665145,0.0,437.74941584897334,436.1561864275152,436.4888387177506,435.9846182533644
3.4200000000000026,1.16879999382,3.46780318107,22.5103708969,0.398939361538,0.0961795434998,0.0,0.308011555903,4.4841160121,5.2622072609,0.190248481585,0.112554134131,0.0,436.9060993421434,438.2313758320145,436.0885282301979,435.4179555408581
3.4800000000000026,1.18543040804,3.74393002325,22.8256067963,0.410034198174,0.103010827529,0.0,0.245772530083,4.72070088566,5.24472611874,0.17125962126,0.116334521155,0.0,455.2331797962222,455.54683870527504,456.2160023297616,454.7289042817457
3.5400000000000027,1.19823262407,4.03428029795,23.1394219841,0.420065606082,0.110327775283,0.0,0.18038190699,4.95810857357,5.21493368676,0.157482099717,0.1313016943,0.0,452.8648055241819,454.0803766705663,453.7344402783454,452.652739301111
3.6000000000000028,1.20657574274,4.34046601442,23.4546302568,0.429004714772,0.118033167032,0.0,0.0970287302429,5.2482921005,5.2904466622,0.120818769148,0.121942795531,0.0,490.3484317365764,489.66588863771557,490.98330067183934,488.2727662577793
3.660000000000003,1.21043766624,4.66180737212,23.7690969388,0.436210200297,0.12589457035,0.0,0.031115424724,5.46335176491,5.19145156528,0.118597053588,0.144810571782,0.0,433.43714263743135,435.37108125400187,434.3928622009524,434.2198301089166
3.720000000000003,1.21019236204,4.99619075791,24.0777446503,0.443096695942,0.134162177467,0.0,-0.039951068108,5.68296981743,5.09643277144,0.105766805651,0.117617100914,0.0,437.1873007745791,434.9325002425093,437.6364463896767,436.57883212372974
3.780000000000003,1.20549549064,5.34399087059,24.3810444174,0.449663441349,0.141079467328,0.0,-0.117139142666,5.91048381814,5.01311876083,0.115935933968,0.110173153059,0.0,441.7108867569767,441.10835460141215,441.43865065885075,442.28780287808087
3.840000000000003,1.19581923291,5.70621058583,24.6807899212,0.456216684156,0.147574824007,0.0,-0.205890149374,6.16351836066,4.97758896939,0.0903493704624,0.104119658162,0.0,460.7761322548999,460.3070477337912,459.3908861360572,457.36681981238206
3.900000000000003,1.1807915372,6.08339907489,24.977830559,0.461439480913,0.153749774885,0.0,-0.295483512777,6.40933117026,4.92314800299,0.0794573887923,0.100394637945,0.0,453.7006425005845,453.41035026426664,456.2329693625432,455.3682818203025
3.960000000000003,1.16020869278,6.47556760501,25.271998407,0.466022708272,0.160025819177,0.0,-0.391049878853,6.66273557299,4.88175847475,0.0694090872465,0.111902883566,0.0,460.5044801273618,461.4231948035289,460.6555999156161,459.86447794045455
4.020000000000002,1.13370435568,6.88315300203,25.5640656414,0.469718755915,0.166227482814,0.0,-0.492896459058,6.92310227664,4.85305748378,0.0375178551597,0.0748655583528,0.0,468.5452191460914,465.6642201664037,467.2045743565651,464.7130804359472
4.080000000000001,1.10192336337,7.30382553011,25.8494376042,0.472943211687,0.170379520064,0.0,-0.566809969783,7.09934356636,4.6597939548,0.0746736540083,0.0543810039057,0.0,408.7819894088993,406.9558589457683,406.4136635955262,409.7334435836378
4.14,1.0645224103,7.73805176388,26.1290828431,0.477584355589,0.173201243488,0.0,-0.679992575354,7.37444864728,4.66072869862,0.0822309746136,0.0252658803693,0.0,479.6015114015686,477.3854968202284,476.0774825071354,476.659816686213
4.199999999999998,1.02109282702,8.1866775617,26.4046805317,0.483144571648,0.17481405653,0.0,-0.767743068926,7.57972933548,4.52577879875,0.108001981337,0.0299273571628,0.0,431.47151109125036,431.86518553414874,430.539344554413,432.7221836061616
4.259999999999997,0.972541291982,8.64719923111,26.671352495,0.490264662396,0.176897944779,0.0,-0.850771510149,7.77112193655,4.36329157896,0.134244864504,0.0429291202547,0.0,420.7109833332105,421.8361668480796,420.7073124214517,422.9872247772856
4.319999999999996,0.918572576538,9.12030468274,26.9302658668,0.498061135912,0.179165579919,0.0,-0.948280314066,7.99906696275,4.26658874385,0.119543164019,0.024782059108,0.0,446.5801772439572,445.097684940976,447.3245301536559,446.14061253160355
